"amount_deviation","bank_name","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","last_domain_zone","phone_2","status"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","mixed","11","2","2","com","61","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","lowercase","11","2","2","fr","78","false"
"-3","CREDIT AGRICOLE","513162","standard","MasterCard","lowercase","11","1","2","fr","63","false"
"-3","SOCIETE GENERALE, S.A.","497388","classic","VISA card","lowercase","12","1","2","com","66","false"
"-3","BANK OF AMERICA, N.A.","534232","standard","MasterCard","mixed","12","0","2","it","27","false"
"-3","BNP PARIBAS","497490","classic","VISA card","lowercase","13","2","2","com","61","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","2","com","89","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","3","2","com","27","false"
"-3","NATEXIS BANQUES POPULAIRES","456216","classic","VISA card","lowercase","13","0","2","fr","62","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","0","2","com","28","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","4","2","com","80","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","0","2","it","66","false"
"-3","NATIXIS","456233","classic","VISA card","mixed","14","5","2","com","60","false"
"-3","LA POSTE","497049","classic","VISA card","mixed","15","0","2","fr","78","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","15","1","2","com","49","false"
"-3","EUROPAY FRANCE SAS","513165","standard","MasterCard","lowercase","15","0","2","fr","62","false"
"-3","undefined","434981","classic","VISA card","lowercase","16","2","2","com","55","false"
"-3","CREDIT AGRICOLE, S.A.","453307","classic","VISA card","mixed","15","2","2","fr","61","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","15","4","2","com","31","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","15","2","2","com","40","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","15","2","2","com","34","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","16","3","2","com","28","false"
"-3","BNP PARIBAS","497410","classic","VISA card","mixed","16","0","2","com","65","true"
"-3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","16","0","2","com","67","false"
"-3","CREDIT AGRICOLE, S.A.","453304","classic","VISA card","uppercase","16","2","2","com","60","false"
"-3","SOCIETE GENERALE","497355","classic","VISA card","mixed","16","0","2","net","06","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497886","classic","VISA card","lowercase","16","0","2","com","62","false"
"-3","NATIXIS","456265","classic","VISA card","mixed","16","0","2","net","60","false"
"-3","CREDIT DU NORD","497641","classic","VISA card","mixed","16","2","2","fr","62","false"
"-3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","16","0","2","net","00","false"
"-3","CREDIT DU NORD","455679","classic","VISA card","mixed","16","0","2","com","61","false"
"-3","undefined","464109","classic","VISA card","lowercase","16","0","2","com","76","false"
"-3","CREDIT AGRICOLE, S.A.","453307","classic","VISA card","mixed","16","0","2","fr","65","true"
"-3","BNP PARIBAS","497410","classic","VISA card","uppercase","16","1","2","com","64","false"
"-3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","16","0","2","net","65","false"
"-3","CREDIT AGRICOLE","513162","standard","MasterCard","mixed","16","0","2","net","23","false"
"-3","LA POSTE","497049","classic","VISA card","lowercase","16","2","2","com","76","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","lowercase","17","0","2","fr","69","false"
"-3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","17","5","2","com","61","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","17","0","2","com","66","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497886","classic","VISA card","mixed","17","2","2","com","66","true"
"-3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","17","0","2","com","63","false"
"-3","CAISSE CENTRALE DE CREDIT MUTUEL","497783","classic","VISA card","lowercase","17","0","2","fr","63","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","17","0","2","com","61","false"
"-3","CREDIT DU NORD","497641","classic","VISA card","mixed","18","5","2","com","66","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","18","0","2","com","46","false"
"-3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","18","3","2","com","64","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","19","0","2","it","88","false"
"-3","CREDIT MUTUEL ARKEA","529097","standard","MasterCard","mixed","20","0","2","com","75","false"
"-3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513379","standard","MasterCard","lowercase","20","3","2","com","78","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","20","2","2","com","38","false"
"-3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513283","standard","MasterCard","uppercase","20","0","2","com","61","false"
"-3","MASTERCARD FRANCE S.A.S.","513029","standard","MasterCard","mixed","20","1","2","com","62","false"
"-3","CREDIT INDUSTRIEL ET COMMERCIAL","497658","classic","VISA card","lowercase","21","0","2","fr","60","false"
"-3","CREDIT AGRICOLE, S.A.","453304","classic","VISA card","lowercase","21","0","2","com","78","false"
"-3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513272","standard","MasterCard","mixed","21","0","2","fr","69","false"
"-3","CREDITO EMILIANO S.P.A.","518964","standard","MasterCard","mixed","22","0","2","com","40","false"
"-3","CREDIT LYONNAIS","497203","classic","VISA card","mixed","22","0","2","com","76","false"
"-3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","00","2","3","fr","69","false"
"-3","CREDIT AGRICOLE","513162","standard","MasterCard","lowercase","01","0","3","com","67","false"
"-3","SOCIETE GENERALE, S.A.","497315","classic","VISA card","lowercase","07","0","3","fr","64","false"
"3","INTESA SANPAOLO S.P.A.","434994","classic","VISA card","mixed","08","6","3","com","38","false"
"3","UNICREDIT S.P.A.","525610","standard","MasterCard","mixed","08","0","3","com","53","false"
"3","NATIONAL WESTMINSTER BANK PLC","541868","standard","MasterCard","mixed","08","0","3","com","47","false"
"3","PBS INTERNATIONAL A/S","457196","classic","VISA card","mixed","08","0","3","dk","undefined","false"
"3","BANCA CARIGE S.P.A.","489452","classic","VISA card","mixed","08","2","3","it","28","false"
"3","PBS INTERNATIONAL A/S","457193","classic","VISA card","mixed","08","0","3","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","2","3","com","49","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","08","1","3","dk","undefined","false"
"3","AGOS S.P.A.","430152","classic","VISA card","mixed","08","0","3","it","28","false"
"3","PBS INTERNATIONAL A/S","457108","classic","VISA card","mixed","08","0","3","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457144","classic","VISA card","mixed","08","2","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457150","classic","VISA card","mixed","08","0","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","08","0","3","dk","undefined","false"
"3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","3","it","33","false"
"3","PUBLIC JSC COMMERCIAL BANK PRAVEX BANK","521813","standard","MasterCard","mixed","08","4","3","com","33","false"
"3","PBS INTERNATIONAL A/S","457176","classic","VISA card","mixed","08","4","3","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","4","3","com","93","false"
"3","undefined","535476","mastercard-debit","MasterCard","mixed","08","2","3","it","77","false"
"3","RENESSANS BANK","515859","standard","MasterCard","mixed","08","0","3","com","38","false"
"3","undefined","535476","mastercard-debit","MasterCard","mixed","08","3","3","com","47","false"
"3","INTESA SANPAOLO S.P.A.","539832","standard","MasterCard","mixed","08","4","3","com","89","false"
"1","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","2","3","it","34","false"
"-3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","08","4","3","fr","64","false"
"-3","CREDIT LYONNAIS","497203","classic","VISA card","mixed","08","0","3","fr","67","false"
"1","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","08","0","3","com","28","false"
"3","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","403027","classic","VISA card","mixed","08","0","3","it","42","false"
"3","CREDIT AGRICOLE, S.A.","453307","classic","VISA card","lowercase","08","4","3","com","61","false"
"3","LA POSTE","497049","classic","VISA card","uppercase","08","0","3","com","78","false"
"3","BNP PARIBAS","497402","classic","VISA card","mixed","08","0","3","fr","68","false"
"3","undefined","536107","standard","MasterCard","lowercase","08","0","3","fr","60","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","08","0","3","com","62","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","3","it","45","false"
"3","INTESA SANPAOLO S.P.A.","539832","standard","MasterCard","mixed","08","4","3","com","38","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","mixed","08","0","3","com","68","false"
"3","BANCA NAZIONALE DEL LAVORO S.P.A. - BNL","543079","standard","MasterCard","mixed","08","0","3","it","39","false"
"3","CREDIT LYONNAIS","497203","classic","VISA card","mixed","08","2","3","frt","76","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497864","classic","VISA card","mixed","08","2","3","fr","67","false"
"3","MASTERCARD FRANCE S.A.S.","513108","standard","MasterCard","mixed","08","0","3","fr","68","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497886","classic","VISA card","mixed","08","0","3","com","78","false"
"3","SOCIETE GENERALE","497355","classic","VISA card","lowercase","08","0","3","fr","63","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513283","standard","MasterCard","mixed","08","2","3","com","68","false"
"3","MASTERCARD FRANCE S.A.S.","513138","standard","MasterCard","mixed","08","0","3","com","67","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","uppercase","08","0","3","fr","76","false"
"3","VISALUX S.C.","494025","classic","VISA card","lowercase","08","2","3","com","66","false"
"3","BNP PARIBAS","497410","classic","VISA card","mixed","08","1","3","com","64","true"
"3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","08","2","3","com","78","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","uppercase","08","0","3","fr","61","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","08","0","3","com","66","false"
"3","SOCIETE GENERALE","497301","classic","VISA card","lowercase","08","0","3","fr","60","false"
"3","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","08","0","3","it","28","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","3","it","29","false"
"3","MASTERCARD FRANCE S.A.S.","513771","standard","MasterCard","lowercase","08","0","3","fr","61","true"
"3","INTESA SANPAOLO S.P.A.","534207","standard","MasterCard","mixed","08","4","3","com","27","false"
"3","SOCIETE GENERALE, S.A.","456188","classic","VISA card","lowercase","08","0","3","com","76","false"
"3","MASTERCARD FRANCE S.A.S.","513780","standard","MasterCard","mixed","08","0","3","fr","66","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","lowercase","08","2","3","fr","65","true"
"3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","08","2","3","com","66","true"
"3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","08","0","3","com","64","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497886","classic","VISA card","lowercase","08","0","3","fr","68","false"
"3","SOCIETE GENERALE, S.A.","497932","classic","VISA card","lowercase","08","3","3","com","69","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","mixed","08","3","3","com","69","true"
"3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","08","3","3","com","65","true"
"3","EUROPAY FRANCE SAS","513414","standard","MasterCard","lowercase","08","0","3","com","61","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","08","2","3","com","78","false"
"3","CARTASI S.P.A.","525500","standard","MasterCard","mixed","08","0","3","it","48","false"
"3","CAISSE CENTRALE DE CREDIT MUTUEL","497783","classic","VISA card","mixed","08","0","3","com","67","false"
"3","CREDIT LYONNAIS","497203","classic","VISA card","mixed","08","0","3","fr","75","false"
"3","BNP PARIBAS","497401","classic","VISA card","lowercase","08","3","3","com","61","true"
"3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","08","0","3","com","62","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497864","classic","VISA card","lowercase","08","4","3","com","61","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","08","0","3","fr","60","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","08","2","3","com","65","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","mixed","08","2","3","fr","61","false"
"3","NATIXIS","497588","classic","VISA card","mixed","08","4","3","com","66","false"
"3","BANK ZACHODNI WBK, S.A.","545258","standard","MasterCard","mixed","08","2","3","com","53","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","08","4","3","com","64","true"
"3","MASTERCARD FRANCE S.A.S.","513771","standard","MasterCard","mixed","08","0","3","fr","67","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","lowercase","08","0","3","net","66","false"
"3","CREDIT AGRICOLE","513130","standard","MasterCard","lowercase","08","0","3","net","63","false"
"3","CREDIT INDUSTRIEL ET COMMERCIAL","497608","classic","VISA card","mixed","08","0","3","com","60","false"
"3","BANCA SELLA HOLDING S.P.A.","465549","classic","VISA card","mixed","08","0","3","com","33","false"
"3","MASTERCARD FRANCE S.A.S.","513742","standard","MasterCard","lowercase","08","0","3","fr","61","false"
"3","BNP PARIBAS","497402","classic","VISA card","uppercase","08","0","3","fr","66","false"
"3","CAISSE CENTRALE DE CREDIT MUTUEL","497783","classic","VISA card","lowercase","08","0","3","com","67","false"
"3","CREDIT DU NORD","497641","classic","VISA card","lowercase","08","0","3","fr","62","false"
"3","undefined","535570","mastercard-debit","MasterCard","mixed","08","4","3","it","88","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497895","classic","VISA card","mixed","08","0","3","com","68","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","lowercase","09","4","3","com","61","false"
"3","BNP PARIBAS","497410","classic","VISA card","lowercase","09","0","3","com","67","false"
"3","undefined","416329","classic","VISA card","mixed","09","0","3","com","20","false"
"3","EUROPAY FRANCE SAS","513184","standard","MasterCard","mixed","09","0","3","com","67","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","mixed","09","2","3","fr","61","false"
"3","undefined","534413","standard","MasterCard","mixed","09","0","3","com","92","false"
"3","CREDIT LYONNAIS","497278","classic","VISA card","mixed","09","0","3","com","61","false"
"3","INTESA SANPAOLO S.P.A.","530514","standard","MasterCard","lowercase","10","0","3","com","40","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","3","it","83","false"
"3","undefined","554505","standard","MasterCard","lowercase","09","2","3","com","48","false"
"-3","NATIXIS","497427","classic","VISA card","mixed","09","0","3","fr","24","false"
